time,hex,lat,lon,altitude,squawk,callsign,vspeed,track,groundspeed,tas,qnh,mcp_alt,precision,gps_altitude,oat
04:09:34Z.521,4ca9bf,29.770752,34.369935,28475,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:34Z.657,4ca9bf,29.770752,34.369935,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:34Z.721,4ca9bf,29.770752,34.369935,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:34Z.761,4ca9bf,29.770752,34.369935,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:34Z.881,4ca9bf,29.771553,34.36965,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.100,4ca9bf,29.771553,34.36965,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.111,4ca9bf,29.771553,34.36965,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.160,4ca9bf,29.771553,34.36965,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.291,4ca9bf,29.771553,34.36965,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.311,4ca9bf,29.772297,34.369327,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.447,4ca9bf,29.772297,34.369327,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.667,4ca9bf,29.772297,34.369327,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.701,4ca9bf,29.772297,34.369327,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.841,4ca9bf,29.772297,34.369327,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:35Z.901,4ca9bf,29.773315,34.368932,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:36Z.149,4ca9bf,29.773315,34.368932,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:36Z.176,4ca9bf,29.773315,34.368932,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:36Z.251,4ca9bf,29.773315,34.368932,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:36Z.491,4ca9bf,29.774368,34.368509,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:36Z.695,4ca9bf,29.774368,34.368509,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:36Z.791,4ca9bf,29.774368,34.368509,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:36Z.841,4ca9bf,29.774368,34.368509,28500,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:37Z.011,4ca9bf,29.775277,34.368089,28525,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:37Z.191,4ca9bf,29.775277,34.368089,28525,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:37Z.911,4ca9bf,29.775277,34.368089,28525,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:38Z.631,4ca9bf,29.778122,34.366977,28525,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:38Z.941,4ca9bf,29.778122,34.366977,28525,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:39Z.064,4ca9bf,29.778122,34.366977,28550,7327,KGL9268,768,340.5,401,432,1013,32000,4,,-36
04:09:39Z.070,4ca9bf,29.778122,34.366977,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:39Z.075,4ca9bf,29.778122,34.366977,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:39Z.081,4ca9bf,29.778122,34.366977,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:39Z.161,4ca9bf,29.779048,34.366581,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:39Z.551,4ca9bf,29.779048,34.366581,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:39Z.642,4ca9bf,29.779048,34.366581,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:39Z.741,4ca9bf,29.780072,34.36615,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:39Z.821,4ca9bf,29.780072,34.36615,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:39Z.898,4ca9bf,29.780072,34.36615,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:39Z.909,4ca9bf,29.780072,34.36615,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:40Z.041,4ca9bf,29.780072,34.36615,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:40Z.168,4ca9bf,29.780072,34.36615,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:40Z.227,4ca9bf,29.780072,34.36615,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:40Z.272,4ca9bf,29.781006,34.365763,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:40Z.632,4ca9bf,29.781006,34.365763,28550,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:40Z.791,4ca9bf,29.781934,34.365396,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:40Z.981,4ca9bf,29.781934,34.365396,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:40Z.992,4ca9bf,29.781934,34.365396,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:41Z.160,4ca9bf,29.781934,34.365396,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:41Z.202,4ca9bf,29.782632,34.365127,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:41Z.447,4ca9bf,29.782632,34.365127,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:41Z.552,4ca9bf,29.782632,34.365127,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:41Z.623,4ca9bf,29.782632,34.365127,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:41Z.702,4ca9bf,29.783517,34.36475,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:42Z.081,4ca9bf,29.783517,34.36475,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:42Z.168,4ca9bf,29.783517,34.36475,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:42Z.211,4ca9bf,29.784439,34.364389,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:42Z.512,4ca9bf,29.784439,34.364389,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:42Z.632,4ca9bf,29.784439,34.364389,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:42Z.792,4ca9bf,29.785472,34.363996,28575,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:43Z.036,4ca9bf,29.785472,34.363996,28600,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:43Z.042,4ca9bf,29.785472,34.363996,28600,7327,KGL9268,768,340.5,401,434,1013,32000,4,,-36
04:09:43Z.072,4ca9bf,29.785472,34.363996,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:43Z.187,4ca9bf,29.785472,34.363996,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:43Z.242,4ca9bf,29.786263,34.363673,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:43Z.592,4ca9bf,29.786263,34.363673,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:43Z.652,4ca9bf,29.786263,34.363673,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:43Z.742,4ca9bf,29.787101,34.363296,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.119,4ca9bf,29.787101,34.363296,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.175,4ca9bf,29.787101,34.363296,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.219,4ca9bf,29.787101,34.363296,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.232,4ca9bf,29.787101,34.363296,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.242,4ca9bf,29.78801,34.36291,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.252,4ca9bf,29.78801,34.36291,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.634,4ca9bf,29.78801,34.36291,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.692,4ca9bf,29.78801,34.36291,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.702,4ca9bf,29.78801,34.36291,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:44Z.832,4ca9bf,29.789056,34.362542,28600,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:45Z.217,4ca9bf,29.789056,34.362542,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:45Z.252,4ca9bf,29.789056,34.362542,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:45Z.342,4ca9bf,29.789941,34.362165,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:45Z.602,4ca9bf,29.789941,34.362165,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:45Z.644,4ca9bf,29.789941,34.362165,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:45Z.752,4ca9bf,29.789941,34.362165,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:45Z.932,4ca9bf,29.790985,34.361748,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:46Z.168,4ca9bf,29.790985,34.361748,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:46Z.223,4ca9bf,29.790985,34.361748,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:46Z.245,4ca9bf,29.790985,34.361748,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:46Z.252,4ca9bf,29.790985,34.361748,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:46Z.372,4ca9bf,29.791763,34.361431,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:46Z.432,4ca9bf,29.791763,34.361431,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:46Z.632,4ca9bf,29.791763,34.361431,28625,7327,KGL9268,704,340.5,401,434,1013,32000,4,,-36
04:09:46Z.802,4ca9bf,29.791763,34.361431,28625,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:46Z.942,4ca9bf,29.792734,34.36098,28625,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:47Z.010,4ca9bf,29.792734,34.36098,28625,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:47Z.015,4ca9bf,29.792734,34.36098,28625,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:47Z.021,4ca9bf,29.792734,34.36098,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:47Z.026,4ca9bf,29.792734,34.36098,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:47Z.212,4ca9bf,29.792734,34.36098,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:47Z.454,4ca9bf,29.792734,34.36098,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:47Z.482,4ca9bf,29.792734,34.36098,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:47Z.624,4ca9bf,29.792734,34.36098,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:47Z.672,4ca9bf,29.792734,34.36098,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:48Z.102,4ca9bf,29.794785,34.360164,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:48Z.153,4ca9bf,29.794785,34.360164,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:48Z.162,4ca9bf,29.794785,34.360164,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:48Z.362,4ca9bf,29.794785,34.360164,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:48Z.582,4ca9bf,29.795654,34.359794,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:48Z.678,4ca9bf,29.795654,34.359794,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:48Z.702,4ca9bf,29.795654,34.359794,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:49Z.062,4ca9bf,29.795654,34.359794,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:49Z.122,4ca9bf,29.796598,34.359418,28675,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:49Z.164,4ca9bf,29.796598,34.359418,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:49Z.332,4ca9bf,29.796598,34.359418,28650,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:49Z.612,4ca9bf,29.797436,34.359041,28675,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:49Z.623,4ca9bf,29.797436,34.359041,28675,7327,KGL9268,704,340.4,402,434,1013,32000,4,,-36
04:09:49Z.752,4ca9bf,29.797436,34.359041,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.112,4ca9bf,29.798309,34.358685,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.162,4ca9bf,29.798309,34.358685,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.173,4ca9bf,29.798309,34.358685,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.252,4ca9bf,29.798309,34.358685,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.602,4ca9bf,29.798309,34.358685,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.633,4ca9bf,29.798309,34.358685,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.672,4ca9bf,29.799316,34.358262,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.978,4ca9bf,29.799316,34.358262,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.983,4ca9bf,29.799316,34.358262,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:50Z.989,4ca9bf,29.799316,34.358262,28675,7327,KGL9268,704,339.9,402,434,1013,32000,4,,-36
04:09:51Z.032,4ca9bf,29.799316,34.358262,28675,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:51Z.164,4ca9bf,29.799316,34.358262,28675,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:51Z.202,4ca9bf,29.800229,34.357856,28675,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:51Z.249,4ca9bf,29.800229,34.357856,28675,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:51Z.267,4ca9bf,29.800229,34.357856,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:51Z.277,4ca9bf,29.800229,34.357856,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:51Z.282,4ca9bf,29.800229,34.357856,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:51Z.512,4ca9bf,29.800229,34.357856,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:51Z.623,4ca9bf,29.800229,34.357856,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:51Z.652,4ca9bf,29.80102,34.357533,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:52Z.153,4ca9bf,29.80102,34.357533,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:52Z.209,4ca9bf,29.80102,34.357533,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:52Z.212,4ca9bf,29.801971,34.3571,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:52Z.231,4ca9bf,29.801971,34.3571,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:52Z.262,4ca9bf,29.801971,34.3571,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:52Z.392,4ca9bf,29.801971,34.3571,28700,7327,KGL9268,704,339.6,402,434,1013,32000,4,,-36
04:09:52Z.562,4ca9bf,29.801971,34.3571,28700,7327,KGL9268,704,339.3,401,434,1013,32000,4,,-36
04:09:52Z.618,4ca9bf,29.801971,34.3571,28700,7327,KGL9268,704,339.3,401,434,1013,32000,4,,-36
04:09:52Z.752,4ca9bf,29.802933,34.356678,28700,7327,KGL9268,704,339.3,401,434,1013,32000,4,,-36
04:09:53Z.062,4ca9bf,29.802933,34.356678,28700,7327,KGL9268,704,339,401,434,1013,32000,4,,-36
04:09:53Z.171,4ca9bf,29.802933,34.356678,28700,7327,KGL9268,704,339,401,434,1013,32000,4,,-36
04:09:53Z.293,4ca9bf,29.80386,34.356295,28700,7327,KGL9268,704,339,401,434,1013,32000,4,,-36
04:09:53Z.303,4ca9bf,29.80386,34.356295,28700,7327,KGL9268,704,339,401,434,1013,32000,4,,-36
04:09:53Z.453,4ca9bf,29.80386,34.356295,28725,7327,KGL9268,704,339,401,434,1013,32000,4,,-36
04:09:53Z.572,4ca9bf,29.80386,34.356295,28725,7327,KGL9268,704,339,401,434,1013,32000,4,,-36
04:09:53Z.623,4ca9bf,29.80386,34.356295,28725,7327,KGL9268,704,339,401,434,1013,32000,4,,-36
04:09:53Z.813,4ca9bf,29.804764,34.355885,28725,7327,KGL9268,704,339,401,434,1013,32000,4,,-36
04:09:54Z.043,4ca9bf,29.804764,34.355885,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.157,4ca9bf,29.804764,34.355885,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.253,4ca9bf,29.804764,34.355885,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.322,4ca9bf,29.804764,34.355885,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.362,4ca9bf,29.805725,34.355463,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.509,4ca9bf,29.805725,34.355463,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.513,4ca9bf,29.805725,34.355463,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.521,4ca9bf,29.805725,34.355463,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.525,4ca9bf,29.805725,34.355463,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.541,4ca9bf,29.805725,34.355463,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.545,4ca9bf,29.805725,34.355463,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.613,4ca9bf,29.805725,34.355463,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.853,4ca9bf,29.80656,34.355056,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.949,4ca9bf,29.80656,34.355056,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.954,4ca9bf,29.80656,34.355056,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:54Z.960,4ca9bf,29.80656,34.355056,28725,7327,KGL9268,704,338.7,401,434,1013,32000,4,,-36
04:09:55Z.123,4ca9bf,29.80656,34.355056,28725,7327,KGL9268,704,338.5,400,434,1013,32000,4,,-36
04:09:55Z.158,4ca9bf,29.80656,34.355056,28725,7327,KGL9268,704,338.5,400,434,1013,32000,4,,-36
04:09:55Z.182,4ca9bf,29.80656,34.355056,28725,7327,KGL9268,704,338.5,400,434,1013,32000,4,,-36
04:09:55Z.253,4ca9bf,29.807258,34.354733,28725,7327,KGL9268,704,338.5,400,434,1013,32000,4,,-36
04:09:55Z.623,4ca9bf,29.807258,34.354733,28725,7327,KGL9268,704,338.5,400,434,1013,32000,4,,-36
04:09:55Z.647,4ca9bf,29.807258,34.354733,28750,7327,KGL9268,704,338.5,400,434,1013,32000,4,,-36
04:09:55Z.823,4ca9bf,29.808243,34.354301,28750,7327,KGL9268,704,338.5,400,434,1013,32000,4,,-36
04:09:56Z.149,4ca9bf,29.808243,34.354301,28750,7327,KGL9268,704,338.5,400,434,1013,32000,4,,-36
04:09:56Z.173,4ca9bf,29.808243,34.354301,28750,7327,KGL9268,704,338.2,401,434,1013,32000,4,,-36
04:09:56Z.203,4ca9bf,29.808243,34.354301,28750,7327,KGL9268,704,338.2,401,434,1013,32000,4,,-36
04:09:56Z.263,4ca9bf,29.809021,34.353931,28750,7327,KGL9268,704,338.2,401,434,1013,32000,4,,-36
04:09:56Z.662,4ca9bf,29.809021,34.353931,28750,7327,KGL9268,704,338.2,401,434,1013,32000,4,,-36
04:09:56Z.753,4ca9bf,29.809021,34.353931,28750,7327,KGL9268,704,337.9,401,434,1013,32000,4,,-36
04:09:57Z.164,4ca9bf,29.809021,34.353931,28750,7327,KGL9268,704,337.9,401,434,1013,32000,4,,-36
04:09:57Z.293,4ca9bf,29.810796,34.353117,28750,7327,KGL9268,704,337.9,401,434,1013,32000,4,,-36
04:09:57Z.303,4ca9bf,29.810796,34.353117,28750,7327,KGL9268,704,337.9,401,434,1013,32000,4,,-36
04:09:57Z.353,4ca9bf,29.810796,34.353117,28750,7327,KGL9268,704,337.9,401,434,1013,32000,4,,-36
04:09:57Z.593,4ca9bf,29.810796,34.353117,28750,7327,KGL9268,704,337.9,401,434,1013,32000,4,,-36
04:09:57Z.606,4ca9bf,29.810796,34.353117,28750,7327,KGL9268,704,337.9,401,434,1013,32000,4,,-36
04:09:57Z.620,4ca9bf,29.810796,34.353117,28775,7327,KGL9268,704,337.9,401,434,1013,32000,4,,-36
04:09:57Z.833,4ca9bf,29.810796,34.353117,28775,7327,KGL9268,704,337.7,400,434,1013,32000,4,,-36
04:09:57Z.853,4ca9bf,29.811768,34.352663,28775,7327,KGL9268,704,337.7,400,434,1013,32000,4,,-36
04:09:58Z.168,4ca9bf,29.811768,34.352663,28775,7327,KGL9268,704,337.7,400,434,1013,32000,4,,-36
04:09:58Z.202,4ca9bf,29.811768,34.352663,28775,7327,KGL9268,704,337.7,400,434,1013,32000,4,,-36
04:09:58Z.233,4ca9bf,29.811768,34.352663,28775,7327,KGL9268,704,337.7,400,434,1013,32000,4,,-36
04:09:58Z.353,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.7,400,434,1013,32000,4,,-36
04:09:58Z.523,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.7,400,434,1013,32000,4,,-36
04:09:58Z.657,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.7,400,434,1013,32000,4,,-36
04:09:58Z.743,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:58Z.918,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:58Z.923,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.143,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.179,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.423,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.440,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.534,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.542,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.542,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.563,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.647,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.4,400,434,1013,32000,4,,-36
04:09:59Z.733,4ca9bf,29.812592,34.352241,28775,7327,KGL9268,704,337.2,400,434,1013,32000,4,,-36
04:09:59Z.833,4ca9bf,29.815155,34.351026,28800,7327,KGL9268,704,337.2,400,434,1013,32000,4,,-36
04:10:00Z.168,4ca9bf,29.815155,34.351026,28800,7327,KGL9268,704,337.2,400,434,1013,32000,4,,-36
04:10:00Z.296,4ca9bf,29.815155,34.351026,28800,7327,KGL9268,704,337.2,400,434,1013,32000,4,,-36
04:10:00Z.313,4ca9bf,29.815155,34.351026,28800,7327,KGL9268,704,337.2,400,434,1013,32000,4,,-36
04:10:00Z.413,4ca9bf,29.816162,34.350551,28800,7327,KGL9268,704,337.2,400,434,1013,32000,4,,-36
04:10:00Z.683,4ca9bf,29.816162,34.350551,28800,7327,KGL9268,704,337.2,400,434,1013,32000,4,,-36
04:10:00Z.713,4ca9bf,29.816162,34.350551,28800,7327,KGL9268,704,337.2,400,434,1013,32000,4,,-36
04:10:00Z.823,4ca9bf,29.816848,34.350209,28800,7327,KGL9268,704,337.2,400,434,1013,32000,4,,-36
04:10:00Z.833,4ca9bf,29.816848,34.350209,28800,7327,KGL9268,704,337.1,400,434,1013,32000,4,,-36
04:10:01Z.164,4ca9bf,29.816848,34.350209,28800,7327,KGL9268,704,337.1,400,434,1013,32000,4,,-36
04:10:01Z.223,4ca9bf,29.817546,34.349886,28800,7327,KGL9268,704,337.1,400,434,1013,32000,4,,-36
04:10:01Z.313,4ca9bf,29.817546,34.349886,28800,7327,KGL9268,704,337.1,400,434,1013,32000,4,,-36
04:10:01Z.666,4ca9bf,29.817546,34.349886,28800,7327,KGL9268,704,337.1,400,434,1013,32000,4,,-36
04:10:01Z.703,4ca9bf,29.818338,34.349455,28800,7327,KGL9268,704,337.1,400,434,1013,32000,4,,-36
04:10:01Z.723,4ca9bf,29.818338,34.349455,28800,7327,KGL9268,704,337.1,400,434,1013,32000,4,,-36
04:10:01Z.743,4ca9bf,29.818338,34.349455,28800,7327,KGL9268,768,336.8,400,434,1013,32000,4,,-36
04:10:02Z.171,4ca9bf,29.818338,34.349455,28825,7327,KGL9268,768,336.8,400,434,1013,32000,4,,-36
04:10:02Z.253,4ca9bf,29.819275,34.349019,28825,7327,KGL9268,768,336.8,400,434,1013,32000,4,,-36
04:10:02Z.283,4ca9bf,29.819275,34.349019,28825,7327,KGL9268,768,336.8,400,434,1013,32000,4,,-36
